peptide_id	GO_id	GO_Def	Evalues
Eucgr.E02448.1.p	GO:0006468,GO:0004674,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004674[protein serine/threonine kinase activity]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[2.3e-44]; GO:0004674[3.6e-07]; GO:0004672[2.3e-44]; GO:0005524[2.2e-42]
Eucgr.E02448.2.p	GO:0006468,GO:0004674,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004674[protein serine/threonine kinase activity]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[1.3e-44]; GO:0004674[2.7e-07]; GO:0004672[1.3e-44]; GO:0005524[1.4e-42]
Eucgr.E02449.1.p	GO:0008299	GO:0008299[isoprenoid biosynthetic process]	GO:0008299[6.5e-21]
Eucgr.E02455.1.p	GO:0008378,GO:0016020,GO:0006486,GO:0030246	GO:0008378[galactosyltransferase activity]; GO:0016020[membrane]; GO:0006486[protein glycosylation]; GO:0030246[carbohydrate binding]	GO:0008378[1.3e-31]; GO:0016020[1.3e-31]; GO:0006486[1.3e-31]; GO:0030246[4.3e-49]
Eucgr.E02455.2.p	GO:0008378,GO:0016020,GO:0006486,GO:0030246	GO:0008378[galactosyltransferase activity]; GO:0016020[membrane]; GO:0006486[protein glycosylation]; GO:0030246[carbohydrate binding]	GO:0008378[2.8e-10]; GO:0016020[2.8e-10]; GO:0006486[2.8e-10]; GO:0030246[2.8e-49]
Eucgr.E02456.1.p	GO:0030170,GO:0019752,GO:0016831	GO:0030170[pyridoxal phosphate binding]; GO:0019752[carboxylic acid metabolic process]; GO:0016831[carboxy-lyase activity]	GO:0030170[1.2e-83]; GO:0019752[1.2e-83]; GO:0016831[1.2e-83]
Eucgr.E02460.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.7e-25]
Eucgr.E02464.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[4.9e-11]
Eucgr.E02467.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.7e-10]
Eucgr.E02470.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2.6e-10]
Eucgr.E02473.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[3.9e-55]; GO:0004672[3.9e-55]; GO:0005524[3.9e-55]
Eucgr.E02475.1.p	GO:0007049	GO:0007049[cell cycle]	GO:0007049[5.3e-90]
Eucgr.E02475.2.p	GO:0007049	GO:0007049[cell cycle]	GO:0007049[5.3e-90]
Eucgr.E02478.1.p	GO:0005515,GO:0046872	GO:0005515[protein binding]; GO:0046872[metal ion binding]	GO:0005515[2.8e-22]; GO:0046872[5.4e-06]
Eucgr.E02479.1.p	-	-	-
Eucgr.E02479.2.p	-	-	-
Eucgr.E02482.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.7e-10]
Eucgr.E02482.2.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.7e-10]
Eucgr.E02482.3.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.7e-10]
Eucgr.E02482.4.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.2e-10]
Eucgr.E02482.5.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.2e-10]
Eucgr.E02482.6.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.2e-10]
Eucgr.E02483.1.p	GO:0005759	GO:0005759[mitochondrial matrix]	GO:0005759[1.7e-33]
Eucgr.E02484.1.p	-	-	-
Eucgr.E02486.1.p	GO:0006415,GO:0003747	GO:0006415[translational termination]; GO:0003747[translation release factor activity]	GO:0006415[2.1e-08]; GO:0003747[2.1e-08]
Eucgr.E02489.1.p	GO:0003677,GO:0046983	GO:0003677[DNA binding]; GO:0046983[protein dimerization activity]	GO:0003677[3.4e-19]; GO:0046983[3.4e-19]
Eucgr.E02491.1.p	GO:0005759	GO:0005759[mitochondrial matrix]	GO:0005759[3.7e-32]
Eucgr.E02492.1.p	GO:0005737,GO:0017089,GO:0046836,GO:0051861	GO:0005737[cytoplasm]; GO:0017089[glycolipid transporter activity]; GO:0046836[glycolipid transport]; GO:0051861[glycolipid binding]	GO:0005737[3.5e-35]; GO:0017089[3.5e-35]; GO:0046836[3.5e-35]; GO:0051861[3.5e-35]
Eucgr.E02493.1.p	GO:0006468,GO:0048544,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0048544[recognition of pollen]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[3.2e-48]; GO:0048544[1.5e-23]; GO:0004672[3.2e-48]; GO:0005524[8.9e-47]
Eucgr.E02493.2.p	GO:0006468,GO:0048544,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0048544[recognition of pollen]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[2.4e-48]; GO:0048544[1.5e-23]; GO:0004672[2.4e-48]; GO:0005524[9.9e-47]
Eucgr.E02493.3.p	GO:0006468,GO:0048544,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0048544[recognition of pollen]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[5.9e-24]; GO:0048544[9.2e-24]; GO:0004672[5.9e-24]; GO:0005524[1.1e-21]
Eucgr.E02495.1.p	-	-	-
Eucgr.E02496.1.p	GO:0003723	GO:0003723[RNA binding]	GO:0003723[3.8e-46]
Eucgr.E02500.1.p	GO:0005515,GO:0046872	GO:0005515[protein binding]; GO:0046872[metal ion binding]	GO:0005515[1.1e-21]; GO:0046872[5.8e-06]
Eucgr.E02500.2.p	GO:0005515,GO:0046872	GO:0005515[protein binding]; GO:0046872[metal ion binding]	GO:0005515[2.7e-20]; GO:0046872[3.5e-06]
Eucgr.E02501.1.p	GO:0008270	GO:0008270[zinc ion binding]	GO:0008270[8.8e-06]
Eucgr.E02501.2.p	GO:0008270	GO:0008270[zinc ion binding]	GO:0008270[8.8e-06]
Eucgr.E02511.1.p	-	-	-
Eucgr.E02522.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.1e-13]
Eucgr.E02523.1.p	-	-	-
Eucgr.E02525.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2e-32]
Eucgr.E02530.1.p	GO:0002100,GO:0008251,GO:0008270	GO:0002100[tRNA wobble adenosine to inosine editing]; GO:0008251[tRNA-specific adenosine deaminase activity]; GO:0008270[zinc ion binding]	GO:0002100[2.4e-07]; GO:0008251[2.4e-07]; GO:0008270[3.8e-08]
Eucgr.E02530.2.p	GO:0002100,GO:0008251,GO:0008270	GO:0002100[tRNA wobble adenosine to inosine editing]; GO:0008251[tRNA-specific adenosine deaminase activity]; GO:0008270[zinc ion binding]	GO:0002100[1.3e-07]; GO:0008251[1.3e-07]; GO:0008270[3.5e-08]
Eucgr.E02537.1.p	GO:0008270	GO:0008270[zinc ion binding]	GO:0008270[2.2e-40]
Eucgr.E02541.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1e-45]
Eucgr.E02550.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[8.2e-43]; GO:0043531[1.6e-30]; GO:0007165[8.2e-43]
Eucgr.E02559.1.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[1.3e-06]; GO:0055114[3.4e-24]
Eucgr.E02564.1.p	GO:0005515,GO:0007165	GO:0005515[protein binding]; GO:0007165[signal transduction]	GO:0005515[3.1e-25]; GO:0007165[3.1e-25]
Eucgr.E02576.1.p	GO:0005515,GO:0007165	GO:0005515[protein binding]; GO:0007165[signal transduction]	GO:0005515[5.7e-42]; GO:0007165[5.7e-42]
Eucgr.E02588.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[2e-44]; GO:0043531[1e-32]; GO:0007165[2e-44]
Eucgr.E02591.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[4.1e-17]; GO:0043531[2.4e-32]; GO:0007165[4.1e-17]
Eucgr.E02595.1.p	GO:0005515,GO:0007165	GO:0005515[protein binding]; GO:0007165[signal transduction]	GO:0005515[3.2e-29]; GO:0007165[3.2e-29]
Eucgr.E02597.1.p	-	-	-
Eucgr.E02599.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[3.9e-43]; GO:0043531[3.6e-32]; GO:0007165[3.9e-43]
Eucgr.E02600.1.p	GO:0002100,GO:0008251,GO:0008270	GO:0002100[tRNA wobble adenosine to inosine editing]; GO:0008251[tRNA-specific adenosine deaminase activity]; GO:0008270[zinc ion binding]	GO:0002100[1.9e-06]; GO:0008251[1.9e-06]; GO:0008270[1.1e-07]
Eucgr.E02604.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[3.2e-28]; GO:0043531[1.4e-23]; GO:0007165[3.2e-28]
Eucgr.E02607.1.p	GO:0016021	GO:0016021[integral component of membrane]	GO:0016021[2.9e-70]
Eucgr.E02608.1.p	GO:0016021,GO:0015979,GO:0009522,GO:0009579	GO:0016021[integral component of membrane]; GO:0015979[photosynthesis]; GO:0009522[photosystem I]; GO:0009579[thylakoid]	GO:0016021[1.9e-78]; GO:0015979[1.9e-78]; GO:0009522[1.9e-78]; GO:0009579[1.9e-78]
Eucgr.E02612.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[5.1e-45]; GO:0043531[1.4e-29]; GO:0007165[5.1e-45]
Eucgr.E02618.1.p	GO:0005506,GO:0016705,GO:0020037,GO:0055114	GO:0005506[iron ion binding]; GO:0016705[oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen]; GO:0020037[heme binding]; GO:0055114[oxidation-reduction process]	GO:0005506[2e-103]; GO:0016705[2e-103]; GO:0020037[2e-103]; GO:0055114[2e-103]
Eucgr.E02619.1.p	GO:0005506,GO:0016705,GO:0020037,GO:0055114	GO:0005506[iron ion binding]; GO:0016705[oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen]; GO:0020037[heme binding]; GO:0055114[oxidation-reduction process]	GO:0005506[4.4e-105]; GO:0016705[4.4e-105]; GO:0020037[4.4e-105]; GO:0055114[4.4e-105]
Eucgr.E02620.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[4.9e-09]
Eucgr.E02624.1.p	-	-	-
Eucgr.E02625.1.p	GO:0006950,GO:0005516	GO:0006950[response to stress]; GO:0005516[calmodulin binding]	GO:0006950[1e-39]; GO:0005516[1e-39]
Eucgr.E02626.1.p	-	-	-
Eucgr.E02628.1.p	-	-	-
Eucgr.E02629.1.p	-	-	-
Eucgr.E02633.1.p	-	-	-
Eucgr.E02635.1.p	GO:0008171	GO:0008171[O-methyltransferase activity]	GO:0008171[1.4e-18]
Eucgr.E02637.1.p	GO:0008171,GO:0046983	GO:0008171[O-methyltransferase activity]; GO:0046983[protein dimerization activity]	GO:0008171[3.3e-59]; GO:0046983[4.9e-17]
Eucgr.E02638.1.p	GO:0008171,GO:0046983	GO:0008171[O-methyltransferase activity]; GO:0046983[protein dimerization activity]	GO:0008171[6.5e-19]; GO:0046983[9.9e-18]
Eucgr.E02639.1.p	GO:0005515,GO:0043531	GO:0005515[protein binding]; GO:0043531[ADP binding]	GO:0005515[4.4e-05]; GO:0043531[8.9e-14]
Eucgr.E02644.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[4.7e-09]
Eucgr.E02646.1.p	GO:0005525,GO:0007264	GO:0005525[GTP binding]; GO:0007264[small GTPase mediated signal transduction]	GO:0005525[2.5e-61]; GO:0007264[2.5e-61]
Eucgr.E02649.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[2.7e-41]; GO:0043531[6.1e-27]; GO:0007165[2.7e-41]
Eucgr.E02651.1.p	GO:0006355,GO:0003700	GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0006355[1.2e-14]; GO:0003700[1.2e-14]
Eucgr.E02652.1.p	GO:0006355,GO:0003700	GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0006355[3.4e-15]; GO:0003700[3.4e-15]
Eucgr.E02655.1.p	GO:0004601,GO:0020037,GO:0055114,GO:0006979	GO:0004601[peroxidase activity]; GO:0020037[heme binding]; GO:0055114[oxidation-reduction process]; GO:0006979[response to oxidative stress]	GO:0004601[2.8e-71]; GO:0020037[2.8e-71]; GO:0055114[2.8e-71]; GO:0006979[2.8e-71]
Eucgr.E02657.1.p	GO:0004970,GO:0016020,GO:0005234	GO:0004970[ionotropic glutamate receptor activity]; GO:0016020[membrane]; GO:0005234[extracellular-glutamate-gated ion channel activity]	GO:0004970[4.8e-26]; GO:0016020[4.8e-26]; GO:0005234[4.8e-26]
Eucgr.E02658.1.p	GO:0004970,GO:0016020,GO:0005234	GO:0004970[ionotropic glutamate receptor activity]; GO:0016020[membrane]; GO:0005234[extracellular-glutamate-gated ion channel activity]	GO:0004970[2.4e-26]; GO:0016020[2.4e-26]; GO:0005234[2.4e-26]
Eucgr.E02660.1.p	GO:0006508,GO:0004197,GO:0008234	GO:0006508[proteolysis]; GO:0004197[cysteine-type endopeptidase activity]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[1.1e-76]; GO:0004197[1.1e-76]; GO:0008234[1.1e-76]
Eucgr.E02661.1.p	GO:0004970,GO:0016020,GO:0005234	GO:0004970[ionotropic glutamate receptor activity]; GO:0016020[membrane]; GO:0005234[extracellular-glutamate-gated ion channel activity]	GO:0004970[6.7e-24]; GO:0016020[6.7e-24]; GO:0005234[6.7e-24]
Eucgr.E02665.1.p	GO:0016021,GO:0055085,GO:0005509	GO:0016021[integral component of membrane]; GO:0055085[transmembrane transport]; GO:0005509[calcium ion binding]	GO:0016021[5.6e-11]; GO:0055085[5.6e-11]; GO:0005509[4.8e-09]
Eucgr.E02666.1.p	GO:0016021,GO:0055085,GO:0005509	GO:0016021[integral component of membrane]; GO:0055085[transmembrane transport]; GO:0005509[calcium ion binding]	GO:0016021[2.3e-13]; GO:0055085[2.3e-13]; GO:0005509[9.1e-06]
Eucgr.E02670.1.p	GO:0016829,GO:0000287,GO:0010333,GO:0008152	GO:0016829[lyase activity]; GO:0000287[magnesium ion binding]; GO:0010333[terpene synthase activity]; GO:0008152[metabolic process]	GO:0016829[5.3e-100]; GO:0000287[5.3e-100]; GO:0010333[5.3e-100]; GO:0008152[6.3e-53]
Eucgr.E02671.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2.1e-22]
Eucgr.E02684.1.p	GO:0016747	GO:0016747[transferase activity, transferring acyl groups other than amino-acyl groups]	GO:0016747[1.4e-48]
Eucgr.E02688.1.p	GO:0016747	GO:0016747[transferase activity, transferring acyl groups other than amino-acyl groups]	GO:0016747[3.5e-28]
Eucgr.E02689.1.p	GO:0006629	GO:0006629[lipid metabolic process]	GO:0006629[1.5e-30]
Eucgr.E02690.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[1.5e-71]; GO:0008234[1.5e-71]
Eucgr.E02691.1.p	GO:0006629	GO:0006629[lipid metabolic process]	GO:0006629[4.4e-15]
Eucgr.E02693.1.p	GO:0016747	GO:0016747[transferase activity, transferring acyl groups other than amino-acyl groups]	GO:0016747[1.1e-26]
Eucgr.E02702.1.p	GO:0016747	GO:0016747[transferase activity, transferring acyl groups other than amino-acyl groups]	GO:0016747[2.3e-16]
Eucgr.E02710.1.p	GO:0006629	GO:0006629[lipid metabolic process]	GO:0006629[9.4e-39]
Eucgr.E02712.1.p	-	-	-
Eucgr.E02713.1.p	-	-	-
Eucgr.E02715.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[3.4e-57]; GO:0008234[3.4e-57]
Eucgr.E02716.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[6.2e-40]; GO:0008234[6.2e-40]
Eucgr.E02717.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[7.6e-35]; GO:0008234[7.6e-35]
Eucgr.E02722.1.p	-	-	-
Eucgr.E02726.1.p	-	-	-
Eucgr.E02728.1.p	GO:0006508,GO:0004197,GO:0008234	GO:0006508[proteolysis]; GO:0004197[cysteine-type endopeptidase activity]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[7.9e-71]; GO:0004197[7.9e-71]; GO:0008234[7.9e-71]
Eucgr.E02736.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[9.1e-65]; GO:0008234[9.1e-65]
Eucgr.E02739.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[9.2e-41]; GO:0008234[9.2e-41]
Eucgr.E02741.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[2.9e-23]; GO:0008234[2.9e-23]
Eucgr.E02742.1.p	GO:0005524	GO:0005524[ATP binding]	GO:0005524[3.2e-10]
Eucgr.E02742.2.p	GO:0005524	GO:0005524[ATP binding]	GO:0005524[1.3e-10]
Eucgr.E02745.1.p	GO:0030001,GO:0046872	GO:0030001[metal ion transport]; GO:0046872[metal ion binding]	GO:0030001[5.8e-15]; GO:0046872[5.8e-15]
Eucgr.E02746.1.p	-	-	-
Eucgr.E02746.2.p	-	-	-
Eucgr.E02746.3.p	-	-	-
Eucgr.E02747.1.p	-	-	-
Eucgr.E02751.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[4.2e-76]; GO:0008234[4.2e-76]
Eucgr.E02751.2.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[3e-75]; GO:0008234[3e-75]
Eucgr.E02754.1.p	-	-	-
Eucgr.E02759.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[9.4e-23]; GO:0005515[9.1e-22]; GO:0004672[9.4e-23]; GO:0005524[6e-14]
Eucgr.E02761.1.p	GO:0005524	GO:0005524[ATP binding]	GO:0005524[4.5e-162]
Eucgr.E02762.1.p	GO:0006355	GO:0006355[regulation of transcription, DNA-templated]	GO:0006355[2.6e-26]
Eucgr.E02762.2.p	GO:0006355	GO:0006355[regulation of transcription, DNA-templated]	GO:0006355[2.6e-26]
Eucgr.E02762.3.p	GO:0006355	GO:0006355[regulation of transcription, DNA-templated]	GO:0006355[2.7e-26]
Eucgr.E02762.4.p	GO:0006355	GO:0006355[regulation of transcription, DNA-templated]	GO:0006355[7.4e-24]
Eucgr.E02765.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.9e-13]
Eucgr.E02783.1.p	GO:0043565,GO:0006355,GO:0003700	GO:0043565[sequence-specific DNA binding]; GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0043565[3.4e-26]; GO:0006355[3.4e-26]; GO:0003700[3.4e-26]
Eucgr.E02785.1.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[9.6e-06]; GO:0003824[9.6e-06]
Eucgr.E02785.2.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[9.6e-06]; GO:0003824[9.6e-06]
Eucgr.E02785.3.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[1e-05]; GO:0003824[1e-05]
Eucgr.E02785.4.p	-	-	-
Eucgr.E02787.1.p	GO:0016021,GO:0006621,GO:0046923	GO:0016021[integral component of membrane]; GO:0006621[protein retention in ER lumen]; GO:0046923[ER retention sequence binding]	GO:0016021[1.7e-52]; GO:0006621[1.7e-52]; GO:0046923[1.7e-52]
Eucgr.E02790.1.p	GO:0043130	GO:0043130[ubiquitin binding]	GO:0043130[5.5e-33]
Eucgr.E02796.1.p	GO:0043130	GO:0043130[ubiquitin binding]	GO:0043130[3.3e-22]
Eucgr.E02798.1.p	GO:0006355,GO:0003677,GO:0003700,GO:0005634,GO:0043565	GO:0006355[regulation of transcription, DNA-templated]; GO:0003677[DNA binding]; GO:0003700[transcription factor activity, sequence-specific DNA binding]; GO:0005634[nucleus]; GO:0043565[sequence-specific DNA binding]	GO:0006355[1.2e-09]; GO:0003677[8.1e-17]; GO:0003700[1.2e-09]; GO:0005634[5.7e-12]; GO:0043565[1.2e-09]
Eucgr.E02802.1.p	GO:0043130	GO:0043130[ubiquitin binding]	GO:0043130[3.1e-32]
Eucgr.E02803.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2.6e-15]
Eucgr.E02823.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[6.1e-67]
Eucgr.E02826.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2.7e-23]
Eucgr.E02827.1.p	GO:0003677,GO:0046983	GO:0003677[DNA binding]; GO:0046983[protein dimerization activity]	GO:0003677[5.1e-21]; GO:0046983[5.1e-21]
Eucgr.E02828.1.p	GO:0005515,GO:0046872	GO:0005515[protein binding]; GO:0046872[metal ion binding]	GO:0005515[5.4e-21]; GO:0046872[2.2e-05]
Eucgr.E02829.1.p	GO:0003677,GO:0046983	GO:0003677[DNA binding]; GO:0046983[protein dimerization activity]	GO:0003677[5.2e-21]; GO:0046983[5.2e-21]
Eucgr.E02832.1.p	GO:0005515,GO:0046872	GO:0005515[protein binding]; GO:0046872[metal ion binding]	GO:0005515[5.2e-23]; GO:0046872[5e-06]
Eucgr.E02833.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.5e-07]
Eucgr.E02834.1.p	GO:0005515,GO:0046872	GO:0005515[protein binding]; GO:0046872[metal ion binding]	GO:0005515[2.4e-22]; GO:0046872[1.9e-05]
Eucgr.E02835.1.p	GO:0005515,GO:0046872	GO:0005515[protein binding]; GO:0046872[metal ion binding]	GO:0005515[1.5e-23]; GO:0046872[5.4e-06]
Eucgr.E02837.1.p	GO:0016020,GO:0005215,GO:0006810	GO:0016020[membrane]; GO:0005215[transporter activity]; GO:0006810[transport]	GO:0016020[3.3e-27]; GO:0005215[3.3e-27]; GO:0006810[3.3e-27]
Eucgr.E02839.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[4.4e-51]; GO:0004672[4.4e-51]; GO:0005524[3.7e-48]
Eucgr.E02840.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[5.2e-51]; GO:0005515[1.4e-09]; GO:0004672[5.2e-51]; GO:0005524[9e-47]
Eucgr.E02843.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[1.5e-50]; GO:0005515[1.7e-11]; GO:0004672[1.5e-50]; GO:0005524[7.7e-48]
Eucgr.E02844.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[2.1e-50]; GO:0005515[3.2e-10]; GO:0004672[2.1e-50]; GO:0005524[3.7e-47]
Eucgr.E02846.1.p	GO:0005634,GO:0042254	GO:0005634[nucleus]; GO:0042254[ribosome biogenesis]	GO:0005634[1.4e-21]; GO:0042254[1.4e-21]
Eucgr.E02846.2.p	GO:0005634,GO:0042254	GO:0005634[nucleus]; GO:0042254[ribosome biogenesis]	GO:0005634[1.4e-21]; GO:0042254[1.4e-21]
Eucgr.E02846.3.p	GO:0005634,GO:0042254	GO:0005634[nucleus]; GO:0042254[ribosome biogenesis]	GO:0005634[1e-21]; GO:0042254[1e-21]
Eucgr.E02847.1.p	GO:0016020,GO:0005215,GO:0006810	GO:0016020[membrane]; GO:0005215[transporter activity]; GO:0006810[transport]	GO:0016020[5e-93]; GO:0005215[5e-93]; GO:0006810[5e-93]
Eucgr.E02848.1.p	GO:0004112	GO:0004112[cyclic-nucleotide phosphodiesterase activity]	GO:0004112[4.7e-11]
Eucgr.E02852.1.p	GO:0004112	GO:0004112[cyclic-nucleotide phosphodiesterase activity]	GO:0004112[1.4e-11]
Eucgr.E02853.1.p	GO:0004112	GO:0004112[cyclic-nucleotide phosphodiesterase activity]	GO:0004112[9.3e-09]
Eucgr.E02854.1.p	GO:0016787	GO:0016787[hydrolase activity]	GO:0016787[2.1e-19]
Eucgr.E02854.2.p	GO:0016787	GO:0016787[hydrolase activity]	GO:0016787[2.2e-19]
Eucgr.E02854.3.p	GO:0016787	GO:0016787[hydrolase activity]	GO:0016787[2.1e-19]
Eucgr.E02856.1.p	GO:0016787	GO:0016787[hydrolase activity]	GO:0016787[3.1e-13]
Eucgr.E02857.1.p	GO:0016787	GO:0016787[hydrolase activity]	GO:0016787[1.2e-13]
Eucgr.E02858.1.p	GO:0016787	GO:0016787[hydrolase activity]	GO:0016787[1.6e-09]
Eucgr.E02859.1.p	GO:0016787	GO:0016787[hydrolase activity]	GO:0016787[2e-18]
Eucgr.E02861.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[1.3e-57]; GO:0005515[1.9e-07]; GO:0004672[1.3e-57]; GO:0005524[6.4e-55]
Eucgr.E02861.2.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[1.3e-57]; GO:0005515[1.8e-07]; GO:0004672[1.3e-57]; GO:0005524[6.3e-55]
